time,force,acc_1,acc_2
0.518555,-0.90648232,-0.00010246,6.986e-05
0.519531,-0.37331291,-9.422e-05,3.962e-05
0.520508,0.45062057,-8.107e-05,2.34e-05
0.521484,-1.55750901,-5.23e-05,-1.67e-06
0.522461,0.68437106,-4.068e-05,-1.222e-05
0.523438,-0.56344686,-2.827e-05,-2.543e-05
0.524414,1.08062408,9.07e-06,-3.74e-05
0.525391,-2.36944173,6.78e-06,-2.656e-05
0.526367,-0.79693257,3.046e-05,-3.005e-05
0.527344,-1.74722906,3.139e-05,-4.111e-05
0.52832,-0.80104297,5.13e-05,-4.64e-05
0.529297,0.31967829,5.004e-05,-5.503e-05
0.530273,-0.26123274,6.078e-05,-6.223e-05
0.53125,-0.20193576,5.689e-05,-6.184e-05
0.532227,-0.28684617,6.537e-05,-6.662e-05
0.533203,0.18324644,5.559e-05,-6.458e-05
0.53418,-0.91592414,4.987e-05,-5.205e-05
0.535156,0.69032888,6.133e-05,-4.374e-05
0.536133,0.66719153,5.947e-05,-3.269e-05
0.537109,0.42342418,5.112e-05,-1.133e-05
0.538086,0.47016316,5.558e-05,-3.72e-06
0.539062,0.3000457,5.664e-05,-6.43e-06
0.540039,2.0383044,6.85e-05,-7.3e-07
0.541016,0.00661493,6.299e-05,3.79e-06
0.541992,-0.36926378,5.663e-05,-9.19e-06
0.542969,-0.77272605,6.228e-05,-1.306e-05
0.543945,-1.07897609,5.009e-05,-8.62e-06
0.544922,-1.29652178,6.309e-05,-2.786e-05
0.545898,-0.83206816,7.511e-05,-3.031e-05
0.546875,-0.06933932,8.206e-05,-3.514e-05
0.547852,0.30633985,8.801e-05,-4.864e-05
0.548828,0.02508486,0.0001019,-4.797e-05
0.549805,-0.79387599,0.00011452,-4.598e-05
0.550781,0.87634352,0.00012071,-5.965e-05
0.551758,0.67578775,0.00013203,-6.207e-05
0.552734,-0.17266718,0.00013263,-8.4e-05
0.553711,-0.67099087,0.00013451,-8.728e-05
0.554688,0.51029677,0.00013939,-0.00010601
0.555664,0.19577527,0.00013061,-0.00011566
0.556641,-1.43605639,0.00013126,-0.0001152
0.557617,-0.09598988,0.00011083,-0.0001166
0.558594,0.25478321,9.844e-05,-0.00010871
0.55957,-0.79107619,9.925e-05,-9.282e-05
0.560547,0.2965403,8.926e-05,-8.459e-05
0.561523,-1.50786267,8.792e-05,-6.218e-05
0.5625,1.29017252,5.853e-05,-3.981e-05
0.563477,1.19464246,4.894e-05,-2.201e-05
0.564453,-0.19932802,3.479e-05,-8.44e-06
0.56543,0.34340096,1.439e-05,4.19e-06
0.566406,-2.39786193,-6.18e-06,1.586e-05
0.567383,-1.05586337,-2.307e-05,2.521e-05
0.568359,-0.29430549,-3.781e-05,2.301e-05
0.569336,-1.03659568,-5.146e-05,3.477e-05
0.570312,0.74058325,-7.377e-05,4.633e-05
0.571289,1.96769835,-8.832e-05,6.06e-05
0.572266,-1.12331935,-8.006e-05,6.853e-05
0.573242,-0.88021903,-9.961e-05,8.468e-05
0.574219,0.30286904,-8.693e-05,9.683e-05
0.575195,1.58155653,-9.342e-05,0.00010256
0.576172,-1.24642491,-9.586e-05,9.482e-05
0.577148,0.19426511,-0.00010495,8.436e-05
0.578125,1.77479155,-0.00012536,7.593e-05
0.579102,-1.67323327,-0.00012118,6.119e-05
0.580078,-1.40341089,-0.00011493,5.352e-05
0.581055,-0.43534753,-0.00012106,3.94e-05
0.582031,-0.54614889,-0.00011747,3.053e-05
0.583008,0.85235342,-0.00010909,3.886e-05
0.583984,0.26294345,-0.00010918,4.235e-05
0.584961,-1.81056928,-0.00011084,4.085e-05
0.585938,0.49233684,-9.657e-05,5.006e-05
0.586914,-0.5893445,-9.862e-05,5.042e-05
0.587891,1.34921824,-0.00010588,5.367e-05
0.588867,-0.66896463,-0.00010464,4.728e-05
0.589844,-0.67283252,-0.0001147,5.102e-05
0.59082,0.48434301,-0.00011503,4.956e-05
0.591797,0.68835256,-0.00012867,4.245e-05
0.592773,0.46354731,-0.00012674,5.192e-05
0.59375,-1.67538754,-0.00014815,6.652e-05
0.594727,0.60258102,-0.00013642,6.982e-05
0.595703,-0.98190597,-0.0001413,8.454e-05
0.59668,0.3558953,-0.00014331,0.00010094
0.597656,-1.4274516,-0.00012997,0.00010693
0.598633,0.4332127,-0.00013041,0.00010482
0.599609,-0.87202427,-0.00014541,0.00010842
0.600586,-1.24758392,-0.00012732,0.00010983
0.601562,0.7197846,-0.00012519,0.00010041
0.602539,0.27441523,-0.00012748,7.974e-05
0.603516,-0.67129576,-0.00011997,6.884e-05
0.604492,1.46887103,-0.00011382,6.137e-05
0.605469,-0.4303271,-9.255e-05,6.385e-05
0.606445,0.0391037,-7.611e-05,5.469e-05
0.607422,0.23453257,-5.402e-05,5.081e-05
0.608398,-0.55982096,-4.061e-05,4.136e-05
0.609375,0.57430459,-3.316e-05,2.157e-05
0.610352,-0.58932313,-1.146e-05,9.36e-06
0.611328,-0.3753867,-2.02e-06,-6.06e-06
0.612305,1.21783369,4.83e-06,-2.285e-05
0.613281,-1.00694264,1.191e-05,-3.792e-05
0.614258,-2.50688361,3.471e-05,-5.032e-05
0.615234,1.58452145,4.202e-05,-5.732e-05
0.616211,2.48325859,5.217e-05,-6.35e-05
0.617188,-0.4161185,5.562e-05,-5.608e-05
0.618164,-1.89463124,7.07e-05,-5.388e-05
0.619141,-0.4039411,6.867e-05,-5.319e-05
0.620117,-0.30431141,7.559e-05,-4.717e-05
0.621094,-0.21575576,8.373e-05,-5.264e-05
0.62207,-1.03383213,8.508e-05,-5.672e-05
0.623047,0.60128669,7.194e-05,-4.916e-05
0.624023,0.46527164,7.295e-05,-4.986e-05
0.625,-1.51812042,7.523e-05,-5.297e-05
0.625977,0.77749748,8.112e-05,-5.35e-05
0.626953,2.08863074,7.059e-05,-5.215e-05
0.62793,0.12575625,7.837e-05,-3.355e-05
0.628906,-0.35076374,8.193e-05,-2.621e-05
0.629883,-0.15383354,8.171e-05,-1.942e-05
0.630859,0.58818635,8.669e-05,-1.674e-05
0.631836,-1.81672683,7.87e-05,-1.843e-05
0.632812,0.13029383,8.219e-05,-2.725e-05
0.633789,-0.3205616,9.357e-05,-3.154e-05
0.634766,1.82864641,9.321e-05,-4.529e-05
0.635742,-0.1793683,9.066e-05,-5.253e-05
0.636719,1.67495864,9.459e-05,-5.03e-05
0.637695,-0.99212727,8.212e-05,-5.786e-05
0.638672,0.58770573,9.179e-05,-6.712e-05
0.639648,0.3744459,0.00010034,-5.891e-05
0.640625,-0.89914675,0.00012034,-5.954e-05
0.641602,0.16434355,0.00010632,-5.79e-05
0.642578,1.21315047,0.00011244,-6.592e-05
0.643555,-0.36274487,0.00010886,-6.259e-05
0.644531,-1.70221341,0.00010512,-7.004e-05
0.645508,0.02712252,9.677e-05,-7.695e-05
0.646484,-0.9426962,8.298e-05,-7.853e-05
0.647461,-0.34233646,6.657e-05,-8.032e-05
0.648438,-0.0459254,8.22e-05,-7.688e-05
0.649414,-1.74713807,6.379e-05,-6.861e-05
0.650391,-1.56053882,4.815e-05,-5.713e-05
0.651367,0.48573422,5.184e-05,-4.411e-05
0.652344,-0.53102741,4.141e-05,-3.088e-05
0.65332,-2.66579122,3.147e-05,-1.454e-05
0.654297,0.76604444,1.842e-05,-1.182e-05
0.655273,0.29106771,-9.39e-06,-2.2e-07
0.65625,-0.62605177,-2.581e-05,1.625e-05
0.657227,-1.28825491,-4.003e-05,1.459e-05
0.658203,0.89247735,-5.13e-05,2.16e-05
0.65918,0.28851036,-8.474e-05,2.669e-05
0.660156,2.37622077,-8.646e-05,4.1e-05
0.661133,0.48161466,-9.354e-05,5.987e-05
0.662109,0.34303377,-0.00010414,7.922e-05
0.663086,-0.11835943,-0.00011465,9.499e-05
0.664062,0.85367528,-0.00012184,0.00010514
0.665039,0.63890887,-0.00015269,0.00011443
0.666016,1.2351852,-0.0001352,0.00011111
0.666992,-0.57095176,-0.00014916,0.00011698
0.667969,-0.34607314,-0.00014883,0.00011168
0.668945,-0.44730883,-0.00016729,0.00010628
0.669922,0.807941,-0.00017216,9.808e-05
0.670898,1.47760048,-0.0001495,9.168e-05
0.671875,-0.45693485,-0.00015945,8.98e-05
0.672852,-0.41648541,-0.00014793,9.468e-05
0.673828,0.33419835,-0.00013384,9.347e-05
0.674805,-0.20881064,-0.0001224,8.776e-05
0.675781,0.9126809,-0.00011092,8.155e-05
0.676758,-2.32557417,-0.00010632,7.017e-05
0.677734,-0.82246417,-0.00010644,6.034e-05
0.678711,-0.8703336,-8.994e-05,4.217e-05
0.679688,-2.33664213,-8.412e-05,2.419e-05
0.680664,-0.98926009,-9.4e-05,1.305e-05
0.681641,-0.89041211,-6.966e-05,1.07e-06
0.682617,-0.10134345,-8.621e-05,-1.238e-05
0.683594,1.01511711,-5.856e-05,-5.54e-06
0.68457,-0.13062719,-6.033e-05,-1.81e-06
0.685547,-1.0425417,-4.569e-05,1.178e-05
0.686523,-0.03945335,-4.274e-05,7.58e-06
0.6875,0.97798146,-4.467e-05,2.529e-05
0.688477,-0.92579779,-4.284e-05,3.044e-05
0.689453,-0.90848805,-5.01e-05,2.632e-05
0.69043,0.55545601,-5.156e-05,1.861e-05
0.691406,-0.31902233,-4.881e-05,2.76e-05
0.692383,0.65119803,-7.404e-05,2.472e-05
0.693359,0.02891398,-8.674e-05,2.347e-05
0.694336,0.68977447,-6.974e-05,3.346e-05
0.695312,-0.97599423,-6.628e-05,3.961e-05
0.696289,0.04492087,-6.051e-05,6.003e-05
0.697266,-0.24294894,-5.747e-05,6.21e-05
0.698242,-1.13562727,-4.057e-05,7.335e-05
0.699219,-1.56119878,-4.82e-05,7.087e-05
0.700195,0.68825214,-3.307e-05,5.533e-05
0.701172,-0.3459718,-2.668e-05,3.685e-05
0.702148,-1.01879242,-2.234e-05,2.833e-05
0.703125,-0.22852316,-1.394e-05,6.24e-06
0.704102,1.11868446,-1.61e-06,-8.11e-06
0.705078,-2.34936951,5.76e-06,-2.116e-05
0.706055,-1.414804,1.626e-05,-2.517e-05
0.707031,-0.84307721,3.376e-05,-3.35e-05
0.708008,1.50404708,4.616e-05,-4.369e-05
0.708984,0.27058767,5.905e-05,-3.751e-05
0.709961,0.71659549,5.278e-05,-3.995e-05
0.710938,-1.17324937,6.79e-05,-4.728e-05
0.711914,-1.02178515,6.481e-05,-5.535e-05
0.712891,0.41298342,7.259e-05,-6.127e-05
0.713867,-0.06025557,6.985e-05,-7.858e-05
0.714844,0.60057515,5.904e-05,-8.17e-05
0.71582,-0.112168,5.128e-05,-7.639e-05
0.716797,0.36163288,5.384e-05,-6.525e-05
0.717773,0.21036714,4.473e-05,-5.346e-05
0.71875,0.83822599,4.897e-05,-3.863e-05
0.719727,0.80967184,4.605e-05,-1.553e-05
0.720703,-1.72434797,3.599e-05,2.58e-06
0.72168,-2.24586562,2.355e-05,1.858e-05
0.722656,1.03302197,2.233e-05,2.08e-05
0.723633,1.18091851,2.82e-06,1.608e-05
0.724609,-1.02972241,-1.026e-05,2.593e-05
0.725586,-1.90834833,-1.926e-05,2.964e-05
0.726562,0.04862888,-2.588e-05,2.175e-05
0.727539,1.023331,-2.504e-05,2.524e-05
0.728516,1.89190872,-2.171e-05,2.311e-05
0.729492,0.51616437,-2.828e-05,3.371e-05
0.730469,-0.35755087,-1.637e-05,3.506e-05
0.731445,-0.94248588,-6.17e-06,3.906e-05
0.732422,0.04378466,1.41e-06,3.49e-05
0.733398,-0.21072189,1.29e-06,2.773e-05
0.734375,-1.09201642,5.18e-06,8.2e-06
0.735352,2.07209754,-2.61e-06,-1.242e-05
0.736328,1.81229116,1.34e-06,-2.048e-05
0.737305,1.16259702,9.93e-06,-3.069e-05
0.738281,-0.83818636,1.822e-05,-3.644e-05
0.739258,0.9574686,2.135e-05,-3.493e-05
0.740234,0.62787787,2.016e-05,-3.623e-05
0.741211,0.47641868,2.831e-05,-2.899e-05
0.742188,1.25390378,4.161e-05,-2.537e-05
0.743164,0.60356408,3.748e-05,-1.931e-05
0.744141,0.75364118,3.259e-05,-1.344e-05
0.745117,0.6706951,2.474e-05,-4.87e-06
0.746094,0.35170692,2.223e-05,-1.066e-05
0.74707,-1.8279508,2.133e-05,-1.226e-05
0.748047,0.06029543,1.682e-05,-1.387e-05
0.749023,-0.57913251,1.373e-05,-2.529e-05
0.75,-1.32223143,9.62e-06,-1.251e-05
0.750977,1.69759344,3.74e-06,-5.12e-06
0.751953,1.75003409,4.75e-06,1.98e-06
0.75293,1.4085084,2.408e-05,1.439e-05
0.753906,0.21205919,1.453e-05,2.317e-05
0.754883,1.32156729,1.529e-05,3.199e-05
0.755859,0.0902767,1.768e-05,3.168e-05
0.756836,0.1945201,2.796e-05,3.168e-05
0.757812,-1.09195522,3.724e-05,2.037e-05
0.758789,0.38818036,2.933e-05,3.58e-06
0.759766,0.11739828,4.366e-05,-2.485e-05
0.760742,-1.24368852,3.967e-05,-3.925e-05
0.761719,0.00481779,5.292e-05,-5.088e-05
0.762695,-0.07839272,5.152e-05,-5.713e-05
0.763672,1.75366154,6.303e-05,-5.716e-05
0.764648,0.99108706,8.095e-05,-5.044e-05
0.765625,0.05453358,9.553e-05,-3.987e-05
0.766602,0.22580894,0.00010097,-4.405e-05
0.767578,0.11585673,0.00010905,-4.133e-05
0.768555,-0.22986499,0.00011175,-4.976e-05
0.769531,-1.01144279,9.714e-05,-6.757e-05
0.770508,-0.07666689,9.747e-05,-7.98e-05
0.771484,-0.79246584,8.966e-05,-0.00010167
0.772461,-1.22104236,8.352e-05,-0.0001048
0.773438,0.55058044,8.324e-05,-0.00010031
0.774414,0.52284283,7.484e-05,-8.832e-05
0.775391,-1.82405895,6.453e-05,-6.417e-05
0.776367,-0.05060128,7.212e-05,-5.195e-05
0.777344,0.99657421,6.296e-05,-2.979e-05
0.77832,0.99676022,6.557e-05,-1.066e-05
0.779297,1.01979927,5.809e-05,-2e-07
0.780273,0.03903723,2.866e-05,3.68e-06
0.78125,-0.89832704,2.231e-05,5.23e-06
0.782227,-1.06799074,1.293e-05,9.1e-07
0.783203,0.39280038,-1.296e-05,8.5e-07
0.78418,0.39126592,-1.272e-05,-1.022e-05
0.785156,1.26006636,-1.942e-05,1.16e-06
0.786133,1.09250877,-2.971e-05,1.525e-05
0.787109,-0.13245727,-3.238e-05,2.638e-05
0.788086,-1.23327059,-3.868e-05,4.68e-05
0.789062,-0.26326164,-1.846e-05,5.989e-05
0.790039,0.23091478,-1.106e-05,6.359e-05
0.791016,-0.27266476,-1.37e-05,5.84e-05
0.791992,-0.60618923,-2.884e-05,4.362e-05
0.792969,0.26123874,-3.91e-05,3.085e-05
0.793945,-0.44739354,-3.25e-05,8.58e-06
0.794922,-0.56276047,-4.153e-05,-5.95e-06
0.795898,0.40075224,-3.924e-05,-1.583e-05
0.796875,-0.39542027,-3.843e-05,-1.541e-05
0.797852,0.28251292,-3.573e-05,-6.52e-06
0.798828,0.20001778,-2.513e-05,-5.9e-06
0.799805,-1.11779803,-2.022e-05,9.47e-06
0.800781,-0.53534674,-2.779e-05,1.302e-05
0.801758,1.43463006,-3.216e-05,2.818e-05
0.802734,-1.00962275,-4.629e-05,2.365e-05
0.803711,-2.10138007,-4.275e-05,1.737e-05
0.804688,-1.90531089,-5.955e-05,9.33e-06
0.805664,0.04962926,-6.464e-05,9e-08
0.806641,0.00489886,-8.141e-05,-6.27e-06
0.807617,-0.16595401,-9.028e-05,6.17e-06
0.808594,1.32001654,-9.052e-05,1.835e-05
0.80957,-2.61915411,-9.574e-05,4.138e-05
0.810547,0.41332074,-0.00010173,5.827e-05
0.811523,1.54172226,-9.393e-05,7.954e-05
0.8125,-1.14341921,-0.00010249,9.991e-05
0.813477,-0.30219122,-0.00011505,0.00011195
0.814453,-0.73746541,-0.00012288,0.00011046
0.81543,-1.04946801,-0.00012573,9.753e-05
0.816406,-0.20444414,-0.00013872,9.01e-05
0.817383,1.4366967,-0.00015376,7.173e-05
0.818359,1.85466447,-0.00014442,6.66e-05
0.819336,-0.28125843,-0.0001389,7.153e-05
0.820312,1.92847856,-0.00013181,7.331e-05
0.821289,0.07315976,-0.00011788,8.545e-05
0.822266,1.73236992,-0.00010163,0.00010448
0.823242,-0.15518004,-8.986e-05,0.00010996
0.824219,0.1451587,-8.622e-05,0.00011061
0.825195,0.4375111,-8.016e-05,9.148e-05
0.826172,3.14625726,-8.23e-05,7.193e-05
0.827148,0.81465254,-6.334e-05,4.741e-05
0.828125,-0.64582474,-5.129e-05,2.475e-05
0.829102,0.94599,-4.372e-05,8.75e-06
0.830078,-0.38249127,-4.137e-05,-3.59e-06
0.831055,-0.50852622,-1.565e-05,-1.39e-05
0.832031,0.90533162,8.35e-06,-2.287e-05
0.833008,-0.04809744,1.909e-05,-1.658e-05
0.833984,0.25143716,4.632e-05,-1.863e-05
0.834961,0.02557698,6.652e-05,-1.731e-05
0.835938,0.34781611,8.617e-05,-1.566e-05
0.836914,0.48323431,0.00010199,-3.735e-05
0.837891,-1.84441157,9.918e-05,-4.085e-05
0.838867,0.74267849,0.00010837,-6.761e-05
0.839844,-0.93599553,0.00011407,-9.025e-05
0.84082,-1.44978323,0.0001221,-0.0001037
0.841797,-0.08976311,0.00012769,-0.00011629
0.842773,0.08488062,0.0001411,-0.00011722
0.84375,-0.66404075,0.00012905,-0.00010872
0.844727,0.87239049,0.00015493,-9.996e-05
0.845703,-1.31082246,0.00016455,-8.978e-05
0.84668,-0.41304111,0.00016604,-7.89e-05
0.847656,-0.54528045,0.00015597,-8.016e-05
0.848633,0.01685788,0.0001663,-8.363e-05
0.849609,0.32315259,0.00015665,-9.174e-05
0.850586,-1.0095038,0.00016279,-9.031e-05
0.851562,0.68232471,0.00014617,-0.00010395
0.852539,0.01985091,0.0001316,-0.00010655
0.853516,-1.92622407,0.00011831,-0.00010528
0.854492,-1.94565582,0.00012854,-9.545e-05
0.855469,0.01383642,0.00012429,-8.16e-05
0.856445,-0.29214439,0.00011478,-6.946e-05
0.857422,-0.12878036,0.00011472,-4.953e-05
0.858398,-0.01574071,0.00010256,-4.263e-05
0.859375,0.18028934,0.00010164,-3.154e-05
0.860352,0.96948299,8.934e-05,-2.719e-05
0.861328,-1.12657422,6.022e-05,-3.254e-05
0.862305,-1.20837298,4.554e-05,-3.221e-05
0.863281,-1.09064664,4.833e-05,-4.356e-05
0.864258,0.3086556,2.503e-05,-3.963e-05
0.865234,1.20225072,-2.45e-06,-3.639e-05
0.866211,-0.44354732,-1.571e-05,-2.475e-05
0.867188,-2.47816699,-1.504e-05,-8.24e-06
0.868164,-1.74234006,-3.309e-05,1.19e-05
0.869141,-0.91645247,-3.946e-05,2.188e-05
0.870117,-0.6350469,-5.047e-05,4.435e-05
0.871094,-0.4294243,-6.51e-05,4.823e-05
0.87207,-0.02775964,-7.418e-05,4.802e-05
0.873047,-0.32924316,-8.736e-05,5.579e-05
0.874023,1.13311695,-0.00011879,5.833e-05
0.875,-0.74538624,-0.00013942,5.962e-05
0.875977,-0.8765382,-0.00014657,5.993e-05
0.876953,0.58616979,-0.0001541,7.972e-05
0.87793,-1.5151056,-0.00017845,8.592e-05
0.878906,0.37118844,-0.00018275,9.203e-05
0.879883,0.09465909,-0.00020255,0.0001123
0.880859,-0.12583764,-0.00020662,0.0001253
0.881836,1.67360472,-0.00022242,0.00013824
0.882812,-0.64891917,-0.0002236,0.00014418
0.883789,2.0221764,-0.00023292,0.00015396
0.884766,-0.29481096,-0.00023586,0.0001541
0.885742,-1.27182881,-0.00023566,0.00015548
0.886719,-0.00081242,-0.00025423,0.00015416
0.887695,-1.09958202,-0.00026711,0.00014678
0.888672,-0.79747939,-0.00025761,0.00014332
0.889648,0.45108153,-0.00025255,0.00014474
0.890625,0.53000037,-0.00024716,0.00013878
0.891602,-0.60219478,-0.00023993,0.00014213
0.892578,0.90668973,-0.00021932,0.00014123
0.893555,1.16412498,-0.00021453,0.00014288
0.894531,1.3757606,-0.0002025,0.00014353
0.895508,0.50799544,-0.00019275,0.00013872
0.896484,1.47469299,-0.00018535,0.00012151
0.897461,-1.83389286,-0.00016007,0.00011153
0.898438,-0.32436807,-0.00014863,8.918e-05
0.899414,-0.70603947,-0.0001436,6.264e-05
0.900391,0.07317569,-0.00012367,4.897e-05
0.901367,-0.51281734,-0.0001076,3.835e-05
0.902344,-0.24327964,-9.144e-05,1.764e-05
0.90332,1.86990107,-7.145e-05,2.743e-05
0.904297,-0.23753848,-4.129e-05,1.844e-05
0.905273,0.42673804,-2.234e-05,1.486e-05
0.90625,-0.22945299,-3.41e-06,1.901e-05
0.907227,0.06023207,1.316e-05,1.368e-05
0.908203,0.06096729,3.262e-05,-3.8e-06
0.90918,0.41978853,5.145e-05,-1.933e-05
0.910156,1.18175421,5.875e-05,-3.166e-05
0.911133,1.68868305,6.816e-05,-5.516e-05
0.912109,0.23498669,8.522e-05,-5.593e-05
0.913086,0.55188784,0.00010686,-6.829e-05
0.914062,-1.14815431,0.00011903,-7.383e-05
0.915039,-0.0561684,0.00013511,-7.265e-05
0.916016,1.01180394,0.00015476,-7.405e-05
0.916992,0.8551059,0.00016729,-7.159e-05
0.917969,0.1956854,0.0001853,-7.27e-05
0.918945,0.84248628,0.00019528,-8.318e-05
0.919922,0.507371,0.00020124,-9.767e-05
0.920898,1.18535576,0.00022281,-0.00010204
0.921875,0.27557028,0.00023287,-0.00011833
0.922852,-0.36042264,0.00023894,-0.00014182
0.923828,0.36359832,0.00025645,-0.00014916
0.924805,-2.95896042,0.00025684,-0.00015544
0.925781,0.34403194,0.0002602,-0.00016479
0.926758,-3.62668913,0.00027656,-0.00017521
0.927734,-1.87571319,0.00027918,-0.00017449
0.928711,0.42139245,0.00029561,-0.0001828
0.929688,0.41959723,0.00029323,-0.00018353
0.930664,-1.1018827,0.00030508,-0.00018863
0.931641,-0.73428909,0.00030272,-0.0002021
0.932617,1.34232662,0.00028545,-0.00019092
0.933594,-0.48647674,0.00027715,-0.00018512
0.93457,2.2129621,0.00027235,-0.00018579
0.935547,-0.02218048,0.00026078,-0.00017536
0.936523,0.41292262,0.0002266,-0.00016343
0.9375,1.59563798,0.00022135,-0.00015482
0.938477,0.10942956,0.00018744,-0.00013652
0.939453,-1.05317355,0.00017606,-0.00012219
0.94043,-0.16778406,0.00016257,-9.931e-05
0.941406,-0.03255958,0.00014947,-7.801e-05
0.942383,-1.34931399,0.00010547,-5.1e-05
0.943359,-0.3276947,7.344e-05,-3.661e-05
0.944336,-0.70395302,5.174e-05,-2.077e-05
0.945312,0.96280345,2.963e-05,-5.87e-06
0.946289,0.08365672,1.85e-06,9.87e-06
0.947266,-0.2677058,-2.139e-05,3.198e-05
0.948242,-0.07412495,-3.866e-05,4.354e-05
0.949219,0.33306913,-5.243e-05,5.982e-05
0.950195,0.6016421,-7.269e-05,5.922e-05
0.951172,-1.0523298,-9.221e-05,7.843e-05
0.952148,-1.11877914,-0.00010595,7.972e-05
0.953125,1.193022,-0.00011913,8.162e-05
0.954102,-0.32333424,-0.0001355,8.834e-05
0.955078,-1.46336652,-0.00014591,8.129e-05
0.956055,0.40721506,-0.00014983,8.235e-05
0.957031,0.44706708,-0.00016521,7.637e-05
0.958008,-1.46911255,-0.00018294,8.218e-05
0.958984,0.16470667,-0.00017567,7.82e-05
0.959961,0.63662585,-0.00018751,8.792e-05
0.960938,0.48345241,-0.00020575,9.584e-05
0.961914,0.64769962,-0.0002077,0.00010577
0.962891,-1.38140373,-0.00021842,0.00010646
0.963867,0.32071954,-0.00021985,0.00011281
0.964844,-0.27918219,-0.00023646,0.00011739
0.96582,-0.55898265,-0.00024564,0.00012335
0.966797,0.82824179,-0.00025716,0.00012538
0.967773,1.48456589,-0.00027394,0.00012813
0.96875,1.68010235,-0.00026388,0.00014276
0.969727,1.29958565,-0.00027213,0.00016
0.970703,-0.12805837,-0.0002818,0.00017411
0.97168,0.33748926,-0.00027641,0.00018843
0.972656,0.73909329,-0.00027042,0.00019747
0.973633,0.07106621,-0.00027254,0.00019638
0.974609,0.03908237,-0.00025884,0.00019048
0.975586,0.83103658,-0.00024375,0.00019119
0.976562,-0.07438442,-0.0002511,0.00018006
0.977539,-0.79848897,-0.00024007,0.00016668
0.978516,-0.41132648,-0.00022549,0.00015716
0.979492,0.61906894,-0.00021207,0.00013823
0.980469,-0.02020472,-0.00016727,0.0001215
0.981445,0.23167838,-0.00014898,0.00010565
0.982422,0.70443504,-0.00011187,9.135e-05
0.983398,-0.43688668,-7.934e-05,6.745e-05
0.984375,0.75943182,-6.088e-05,4.503e-05
0.985352,0.33817179,-2.939e-05,2.339e-05
0.986328,-1.2543732,1.563e-05,-6.33e-06
0.987305,1.50028636,3.208e-05,-3.13e-05
0.988281,-0.47399454,5.51e-05,-5.762e-05
0.989258,-1.59823349,7.776e-05,-8.315e-05
0.990234,-1.02841922,0.0001059,-0.00010683
0.991211,-1.00111183,0.00013689,-0.00011749
0.992188,-0.03745083,0.00015196,-0.00013284
0.993164,-0.28982787,0.00016771,-0.00014287
0.994141,-0.34814904,0.00019264,-0.00014342
0.995117,0.68127488,0.00020546,-0.00013683
0.996094,0.31440269,0.00021036,-0.00013987
0.99707,0.32937519,0.00023219,-0.00013691
0.998047,0.42118822,0.00021851,-0.00012916
0.999023,0.67438708,0.00022712,-0.00012632
1.0,-2.11468314,0.00021689,-0.00012436
1.000977,-0.3227853,0.00022,-0.00012403
1.001953,-2.26599623,0.00020829,-0.00012948
1.00293,-0.04515502,0.00020696,-0.00013105
1.003906,-0.11952731,0.0002145,-0.00012275
1.004883,1.08508182,0.00020443,-0.00010904
1.005859,1.22153227,0.00020229,-0.00010127
1.006836,0.24790202,0.00019712,-9.038e-05
1.007812,-0.53444487,0.00020455,-7.116e-05
1.008789,0.45680427,0.00019763,-6.868e-05
1.009766,-0.53400857,0.00020703,-7.435e-05
1.010742,0.07125206,0.00020295,-7.639e-05
1.011719,1.07136712,0.0001916,-9.133e-05
1.012695,-0.51782814,0.00019733,-9.733e-05
1.013672,0.82233504,0.00019171,-0.00011585
1.014648,0.74459575,0.00018065,-0.0001216
1.015625,-0.96766541,0.00018179,-0.00012523
1.016602,0.95422256,0.00017399,-0.00012484
1.017578,0.69207415,0.0001752,-0.00011709
1.018555,0.0526785,0.00016879,-0.00010178
1.019531,-0.77112966,0.00016782,-9.448e-05
1.020508,-0.91543226,0.00016131,-9.795e-05
1.021484,-0.48608578,0.00013898,-9.648e-05
1.022461,0.56995197,0.00013489,-9.819e-05
1.023438,-0.88369181,0.00011812,-9.064e-05
1.024414,0.35552927,9.082e-05,-9.956e-05
1.025391,-1.14606509,5.399e-05,-8.282e-05
1.026367,-0.28319311,4.702e-05,-7.132e-05
1.027344,0.04935075,2.004e-05,-5.262e-05
1.02832,2.41389137,5.18e-06,-2.966e-05
1.029297,-1.31151318,-5.9e-07,7.29e-06
1.030273,1.48336507,-4.276e-05,3.157e-05
1.03125,0.1375733,-5.351e-05,5.168e-05
1.032227,0.37128814,-6.591e-05,7.221e-05
1.033203,0.04911299,-9.817e-05,8.38e-05
1.03418,0.50171887,-0.00012246,0.00010155
1.035156,-0.11349882,-0.00012878,0.00010637
1.036133,1.52210338,-0.00015881,0.00010784
1.037109,-0.43650387,-0.00017125,0.00010902
1.038086,0.99928808,-0.00018524,0.00011189
1.039062,-0.7069926,-0.00019327,0.00012444
1.040039,-0.03686024,-0.00018933,0.00013569
1.041016,-1.09056614,-0.00018519,0.00014835
1.041992,0.42690366,-0.00020468,0.0001574
1.042969,1.3896133,-0.00019266,0.00015591
1.043945,-0.02967494,-0.00018939,0.00014283
1.044922,-0.17393079,-0.00018865,0.00012403
1.045898,-1.0893978,-0.0001776,0.00011094
1.046875,-0.26117453,-0.00017915,9.954e-05
